,Id,year,brand,full_model_name,model_name,price,distance_travelled(kms),fuel_type,city,brand_rank,car_age,distance below 30k km,new and less used,inv_car_price,inv_car_dist,inv_car_age,inv_brand,std_invprice,std_invdistance_travelled,std_invrank,best_buy1,best_buy2
93,93,2013,Mercedes-Benz,Mercedes-Benz B-Class B180,B-Class,1050000.0,67000.0,Petrol,Mumbai,2,8.0,0,0,9.523809523809523e-07,1.4925373134328359e-05,0.125,0.5,0.055508112724167384,0.004782961655976434,0.49375,131.08725503543442,0.0
94,94,2007,BMW,BMW 3 Series 320d Sedan,3,425000.0,48000.0,Diesel,Mumbai,4,14.0,0,0,2.352941176470588e-06,2.0833333333333333e-05,0.07142857142857142,0.25,0.14341688853167225,0.006851664239430971,0.240625,236.44880068495183,0.0
95,95,2016,Mercedes-Benz,Mercedes-Benz S-Class (W222) S 350D [2018-2020],S-Class,5700000.0,56500.0,Diesel,Dehradun,2,5.0,0,0,1.7543859649122808e-07,1.7699115044247787e-05,0.2,0.5,0.006741876039372556,0.005754201620635108,0.49375,19.15459380324004,0.0
96,96,2012,Land Rover,Land Rover Range Rover Evoque Prestige SD4,Evoque,1900000.0,127000.0,Diesel,Dehradun,18,9.0,0,0,5.263157894736842e-07,7.874015748031496e-06,0.1111111111111111,0.05555555555555555,0.02876533776798957,0.0023138926794538197,0.04375,2.91199582114733,0.0
97,97,2018,Land Rover,Land Rover Range Rover Evoque SE Dynamic,Evoque,4900000.0,19500.0,Diesel,Dehradun,18,3.0,1,1,2.0408163265306121e-07,5.128205128205128e-05,0.3333333333333333,0.05555555555555555,0.008539709649871904,0.01751343909261974,0.04375,6.543236210948878,6.543236210948878
98,98,2018,Land Rover,Land Rover Range Rover Evoque SE Dynamic,Evoque,4800000.0,29500.0,Diesel,Dehradun,18,3.0,1,1,2.0833333333333333e-07,3.389830508474576e-05,0.3333333333333333,0.05555555555555555,0.0088065755764304,0.011426431147891094,0.04375,4.402463164434181,4.402463164434181
99,99,2010,Mercedes-Benz,Mercedes-Benz E-Class E350,E-Class,1050000.0,55000.0,Petrol,Mumbai,2,11.0,0,0,9.523809523809523e-07,1.8181818181818182e-05,0.09090909090909091,0.5,0.055508112724167384,0.005923222601497786,0.49375,162.33853575304832,0.0
100,100,2015,Mercedes-Benz,Mercedes-Benz A-Class A 180 CDI Style,A-Class,1375000.0,61000.0,Diesel,Mumbai,2,6.0,0,0,7.272727272727273e-07,1.639344262295082e-05,0.16666666666666666,0.5,0.04137877493983387,0.005297013721580323,0.49375,108.22206970275148,0.0
101,101,2019,BMW,BMW X1 xDrive20d M Sport,X1,3499000.0,26000.0,Diesel,Mumbai,4,2.0,1,1,2.857959416976279e-07,3.846153846153846e-05,0.5,0.25,0.013668660729953588,0.013024270733382366,0.240625,42.837106309513715,42.837106309513715
102,102,2019,BMW,BMW 5 Series 520d Luxury Line [2017-2019],5,4975000.0,25000.0,Diesel,Mumbai,4,2.0,1,1,2.0100502512562815e-07,4e-05,0.5,0.25,0.008346600637688871,0.01356297093649085,0.240625,27.239881386860013,27.239881386860013
103,103,2010,Toyota,Toyota Corolla Altis 1.8 G,Corolla,375000.0,46000.0,Petrol,Mumbai,1,11.0,0,0,2.666666666666667e-06,2.173913043478261e-05,0.09090909090909091,1.0,0.16310845431255339,0.0071688337430727425,1.0,1169.2973910562714,0.0
104,104,2010,Audi,Audi Q5 2.0 TFSI quattro Premium Plus,Q5,999000.0,59000.0,Petrol,Mumbai,10,11.0,0,0,1.001001001001001e-06,1.694915254237288e-05,0.09090909090909091,0.1,0.058559840797244724,0.005491598401780664,0.08875000000000001,28.540857621597784,0.0
105,105,2015,Land Rover,Land Rover Range Rover Evoque Dynamic SD4,Evoque,2600000.0,77000.0,Diesel,Mumbai,18,6.0,0,0,3.8461538461538463e-07,1.2987012987012988e-05,0.16666666666666666,0.05555555555555555,0.019871247454509626,0.004104234902689915,0.04375,3.5680866971219105,0.0
106,106,2017,Toyota,Toyota Innova Crysta 2.4 G 7 STR [2016-2017],Innova,1575000.0,60000.0,Diesel,Mumbai,1,4.0,0,0,6.34920634920635e-07,1.6666666666666667e-05,0.25,1.0,0.035582123541132944,0.005392684522678824,1.0,191.88316690431344,0.0
107,107,2014,Toyota,Toyota Innova 2.5 EV PS 7 STR BS-IV,Innova,950000.0,91000.0,Diesel,Mumbai,1,7.0,0,0,1.0526315789473683e-06,1.0989010989010989e-05,0.14285714285714285,1.0,0.061800530360915096,0.0034046242493022713,1.0,210.4075842865128,0.0
108,108,2015,MINI,MINI Cooper Countryman Cooper D,Cooper,2500000.0,14000.0,Diesel,Mumbai,39,6.0,1,0,4e-07,7.142857142857143e-05,0.16666666666666666,0.02564102564102564,0.020836891545687446,0.024567846514278478,0.013461538461538462,6.8911978332765615,0.0
109,109,2017,Nissan,Nissan Terrano XL (P),Terrano,690000.0,21000.0,Petrol,Mumbai,11,4.0,1,1,1.4492753623188406e-06,4.761904761904762e-05,0.25,0.09090909090909091,0.08669661753239521,0.016230819561409062,0.07954545454545456,111.93295557124549,111.93295557124549
110,110,2017,Ford,Ford Endeavour Titanium 3.2 4x4 AT,Endeavour,2975000.0,12000.0,Diesel,Mumbai,8,4.0,1,1,3.361344537815126e-07,8.333333333333333e-05,0.25,0.125,0.016828251368865222,0.028736359990713185,0.11406250000000001,55.15865050397559,55.15865050397559
111,111,2008,BMW,BMW 3 Series 325i Sedan,3,450000.0,70000.0,Petrol,Mumbai,4,13.0,0,0,2.222222222222222e-06,1.4285714285714285e-05,0.07692307692307693,0.25,0.13521206945630512,0.004558981827391883,0.240625,148.32831655356716,0.0
112,112,2016,Hyundai,Hyundai Creta 1.6 SX Plus AT Petrol,Creta,1090000.0,39000.0,Petrol,Mumbai,14,5.0,0,0,9.174311926605505e-07,2.564102564102564e-05,0.2,0.07142857142857142,0.05331442584163147,0.008535102374144987,0.059821428571428574,27.221387082736374,0.0
113,113,2012,BMW,BMW X3 xDrive20d,X3,1675000.0,59000.0,Diesel,Mumbai,4,9.0,0,0,5.970149253731343e-07,1.694915254237288e-05,0.1111111111111111,0.25,0.0332029009521139,0.005491598401780664,0.240625,43.87484009637344,0.0
114,114,2014,Honda,Honda CR-V 2.4 AT,CR-V,1200000.0,108200.0,Petrol,Mumbai,7,7.0,0,0,8.333333333333333e-07,9.242144177449168e-06,0.14285714285714285,0.14285714285714285,0.048035866780529464,0.002792949870277585,0.13214285714285715,17.728519328764254,0.0
115,115,2014,Land Rover,Land Rover Freelander 2 SE,Freelander,1950000.0,61000.0,Diesel,Mumbai,18,7.0,0,0,5.128205128205128e-07,1.639344262295082e-05,0.14285714285714285,0.05555555555555555,0.02791828154765815,0.005297013721580323,0.04375,6.4699040192888475,0.0
116,116,2015,Maruti Suzuki,Maruti Suzuki Ciaz ZXi (O) [2014-2015],Ciaz,575000.0,52000.0,Petrol,Mumbai,32,6.0,0,0,1.7391304347826088e-06,1.923076923076923e-05,0.16666666666666666,0.03125,0.10488991200386144,0.006290518194526299,0.019140625,12.629212146189488,0.0
117,117,2010,Chevrolet,Chevrolet Beat LT Petrol,Beat,115000.0,82000.0,Petrol,Mumbai,12,11.0,0,0,8.695652173913043e-06,1.2195121951219513e-05,0.09090909090909091,0.08333333333333333,0.541528979319051,0.0038269501925057878,0.071875,148.95406852502376,0.0
118,118,2017,Toyota,Toyota Innova Crysta 2.8 GX AT 8 STR [2016-2020],Innova,1760000.0000000002,56089.0,Diesel,Thane,1,4.0,0,0,5.681818181818181e-07,1.7828807787623242e-05,0.25,1.0,0.031393137178790456,0.0057996142003138434,1.0,182.0680841745136,0.0
119,119,2014,Audi,Audi Q3 2.0 TDI quattro Premium,Q3,1650000.0,45095.0,Diesel,Thane,10,7.0,0,0,6.060606060606061e-07,2.217540747311232e-05,0.14285714285714285,0.1,0.0337706699790389,0.007321598387026602,0.08875000000000001,21.94390635270133,0.0
120,120,2017,Mahindra,Mahindra KUV100 K6 D 5 STR,KUV100,575000.0,12321.0,Diesel,Thane,24,4.0,1,1,1.7391304347826088e-06,8.116224332440549e-05,0.25,0.041666666666666664,0.10488991200386144,0.027976141682008633,0.0296875,87.11544647724293,87.11544647724293
121,121,2017,Mahindra,Mahindra XUV500 W10 AT Black Interiors [2017],XUV500,1325000.0,67894.0,Diesel,Thane,24,4.0,0,0,7.547169811320754e-07,1.472884201844051e-05,0.25,0.041666666666666664,0.043101364742278006,0.0047141452771465855,0.0296875,6.032087196451972,0.0
122,122,2014,Renault,Renault Duster 110 PS RxZ AWD Diesel,Duster,625000.0,44835.0,Diesel,Thane,15,7.0,0,0,1.6e-06,2.230400356864057e-05,0.14285714285714285,0.06666666666666667,0.09615713065755764,0.007366626969833619,0.055,38.95945416240786,0.0
123,123,2013,Toyota,Toyota Fortuner 2.5 Sportivo 4x2 MT,Fortuner,1451000.0,118363.0,Diesel,Thane,1,8.0,0,0,6.891798759476223e-07,8.448586129111293e-06,0.125,1.0,0.03898780604795067,0.002515081447095894,1.0,98.0575076541738,0.0
124,124,2015,Hyundai,Hyundai i20 Active 1.2 SX,i20,525000.0,98877.0,Petrol,Thane,14,6.0,0,0,1.9047619047619047e-06,1.0113575452329662e-05,0.16666666666666666,0.07142857142857142,0.11528608027327071,0.0030980860033801706,0.059821428571428574,21.3661918236654,0.0
125,125,2019,Datsun,Datsun redi-GO T(O) 1.0,redi-GO,310000.0,41298.0,Petrol,Thane,50,2.0,0,0,3.225806451612903e-06,2.42142476633251e-05,0.5,0.02,0.19820390622847855,0.00803550874299929,0.007750000000000002,12.343186465815524,0.0
126,126,2016,Maruti Suzuki,Maruti Suzuki Baleno Alpha 1.3,Baleno,675000.0,57209.0,Diesel,Thane,32,5.0,0,0,1.4814814814814815e-06,1.7479767169501303e-05,0.2,0.03125,0.08871809469589145,0.005677395836594833,0.019140625,9.640898176326928,0.0
127,127,2017,Honda,Honda Jazz VX Petrol,Jazz,610000.0,49390.0,Petrol,Thane,7,4.0,0,0,1.6393442622950819e-06,2.0247013565499087e-05,0.25,0.14285714285714285,0.0986266466940124,0.006646361363718733,0.13214285714285715,86.62074413838647,0.0
128,128,2013,Nissan,Nissan Sunny XL,Sunny,345000.0,30477.0,Petrol,Thane,11,8.0,0,0,2.898550724637681e-06,3.281162844111953e-05,0.125,0.09090909090909091,0.17766308988972634,0.011045925744278541,0.07954545454545456,156.1042396471251,0.0
129,129,2012,Volkswagen,Volkswagen Polo Trendline 1.2L (P),Polo,325000.0,49000.0,Petrol,Mumbai,3,9.0,0,0,3.076923076923077e-06,2.0408163265306123e-05,0.1111111111111111,0.3333333333333333,0.18885896341062866,0.006702788758129732,0.325,411.41156446675876,0.0
130,130,2016,Tata,Tata Tiago Revotron XZ,Tiago,465000.00000000006,19000.0,Petrol,Mumbai,40,5.0,1,0,2.150537634408602e-06,5.2631578947368424e-05,0.2,0.025,0.13071265254400702,0.017985983130434206,0.012812500000000003,30.12213065850736,0.0
131,131,2020,Tata,Tata Altroz XZ (O) Petrol,Altroz,815000.0,7500.0,Petrol,Mumbai,40,1.0,1,1,1.2269938650306748e-06,0.00013333333333333334,1.0,0.025,0.07274470459415423,0.046244116591738965,0.012812500000000003,43.101437071259625,43.101437071259625
132,132,2018,Mahindra,Mahindra TUV300 T6 Plus,TUV300,775000.0,54989.0,Diesel,Thane,24,3.0,0,0,1.2903225806451612e-06,1.8185455272872756e-05,0.3333333333333333,0.041666666666666664,0.07671964959642985,0.005924496147596171,0.0296875,13.493718907969624,0.0
133,133,2017,Maruti Suzuki,Maruti Suzuki Vitara Brezza ZDi,Vitara,891000.0,22388.0,Diesel,Thane,32,4.0,1,1,1.122334455667789e-06,4.4666785778095405e-05,0.25,0.03125,0.06617556147872117,0.01519706992673131,0.019140625,19.24924106500344,19.24924106500344
134,134,2015,Honda,Honda City V,City,660000.0,46475.0,Petrol,Thane,7,6.0,0,0,1.5151515151515152e-06,2.1516944593867672e-05,0.16666666666666666,0.14285714285714285,0.09083145718500117,0.007091034230614084,0.13214285714285715,85.11175702953513,0.0
135,135,2014,Toyota,Toyota Etios Liva G SP*,Etios,350000.0,31913.0,Petrol,Thane,1,7.0,0,0,2.8571428571428573e-06,3.133519255475825e-05,0.14285714285714285,1.0,0.17506404782237403,0.01052894414156988,1.0,1843.239580718894,0.0
136,136,2015,Hyundai,Hyundai Grand i10 Asta 1.2 Kappa VTVT [2013-2016],Grand,470000.0,55474.0,Petrol,Thane,14,6.0,0,0,2.1276595744680853e-06,1.8026462847460072e-05,0.16666666666666666,0.07142857142857142,0.12927666842306085,0.005868824133885531,0.059821428571428574,45.386639389733624,0.0
137,137,2014,Ford,Ford Figo Duratorq Diesel ZXI 1.4,Figo,335000.0,68051.0,Diesel,Thane,8,7.0,0,0,2.9850746268656716e-06,1.46948612070359e-05,0.14285714285714285,0.125,0.18309392406031327,0.00470224672164304,0.11406250000000001,98.20242922511225,0.0
138,138,2011,Honda,Honda City 1.5 S MT,City,345000.0,44000.0,Petrol,Mumbai,7,10.0,0,0,2.898550724637681e-06,2.2727272727272726e-05,0.1,0.14285714285714285,0.17766308988972634,0.007514836837954674,0.13214285714285715,176.4251353856508,0.0
139,139,2011,Honda,Honda Civic 1.8V AT,Civic,345000.0,36500.0,Petrol,Mumbai,7,10.0,0,0,2.898550724637681e-06,2.7397260273972603e-05,0.1,0.14285714285714285,0.17766308988972634,0.009150056943903534,0.13214285714285715,214.81504787454068,0.0
140,140,2018,MINI,MINI Countryman Cooper D,Countryman,3445000.0000000005,3900.0,Diesel,Mumbai,39,3.0,1,1,2.9027576197387513e-07,0.0002564102564102564,0.3333333333333333,0.02564102564102564,0.013949845008607875,0.08934013284041778,0.013461538461538462,16.77685969847282,16.77685969847282
141,141,2012,Skoda,Skoda Rapid Ambition 1.6 MPI MT,Rapid,335000.0,37000.0,Petrol,Mumbai,27,9.0,0,0,2.9850746268656716e-06,2.7027027027027027e-05,0.1111111111111111,0.037037037037037035,0.18309392406031327,0.009020417872440921,0.025,41.28959262322476,0.0
142,142,2018,Hyundai,Hyundai i20 Active 1.4 S,i20,790000.0,42000.0,Diesel,Mumbai,14,3.0,0,0,1.2658227848101265e-06,2.380952380952381e-05,0.3333333333333333,0.07142857142857142,0.07518187419602418,0.007893792608539648,0.059821428571428574,35.50223056183673,0.0
143,143,2019,Jeep,Jeep Compass Limited 2.0 Diesel [2017-2020],Compass,1450000.0,39500.0,Diesel,Mumbai,19,2.0,0,0,6.896551724137931e-07,2.5316455696202533e-05,0.5,0.05263157894736842,0.03901763891751819,0.008421452542265562,0.04078947368421053,13.402817142248857,0.0
144,144,2017,Hyundai,Hyundai Elite i20 Sportz 1.2,Elite,595000.0,32000.0,Petrol,Mumbai,14,4.0,0,0,1.680672268907563e-06,3.125e-05,0.25,0.07142857142857142,0.10122067614406993,0.010499113531311341,0.059821428571428574,63.57386948841971,0.0
145,145,2012,Maruti Suzuki,Maruti Suzuki Ritz VXI BS-IV,Ritz,315000.0,56452.0,Petrol,Mumbai,32,9.0,0,0,3.1746031746031746e-06,1.7714164245730887e-05,0.1111111111111111,0.03125,0.19499003700540848,0.005759471175767226,0.019140625,21.49567788555754,0.0
146,146,2015,Mercedes-Benz,Mercedes-Benz C-Class C 220 CDI Avantgarde,C-Class,2500000.0,22341.0,Diesel,Mumbai,2,6.0,1,0,4e-07,4.476075377109351e-05,0.16666666666666666,0.5,0.020836891545687446,0.015229973301725264,0.49375,156.6892428288088,0.0
147,147,2018,Mahindra,Mahindra Bolero Power Plus SLE [2016-2019],Bolero,655000.0,85000.0,Diesel,Mumbai,24,3.0,0,0,1.5267175572519084e-06,1.1764705882352942e-05,0.3333333333333333,0.041666666666666664,0.09155742139881748,0.0036762377970880624,0.0296875,9.99242220289811,0.0
148,148,2018,Mahindra,Mahindra Bolero Power Plus SLE [2016-2019],Bolero,675000.0,58000.0,Diesel,Mumbai,24,3.0,0,0,1.4814814814814815e-06,1.7241379310344828e-05,0.3333333333333333,0.041666666666666664,0.08871809469589145,0.00559392310429981,0.0296875,14.733377803261416,0.0
149,149,2014,Mercedes-Benz,Mercedes-Benz C-Class C 220 CDI Avantgarde,C-Class,1750000.0,21212.0,Diesel,Mumbai,2,7.0,1,0,5.714285714285714e-07,4.714312653215161e-05,0.14285714285714285,0.5,0.03159692570452604,0.016064173350395644,0.49375,250.61688035443242,0.0
150,150,2012,Maruti Suzuki,Maruti Suzuki SX4 VXi,SX4,315000.0,68890.0,Petrol,Mumbai,32,9.0,0,0,3.1746031746031746e-06,1.4515894904920888e-05,0.1111111111111111,0.03125,0.19499003700540848,0.004639580752498734,0.019140625,17.315987932947714,0.0
151,151,2016,Porsche,Porsche Cayenne Platinum Edition Diesel,Cayenne,7800000.0,31000.0,Diesel,Mumbai,5,5.0,0,0,1.282051282051282e-07,3.2258064516129034e-05,0.2,0.2,0.003777179268212573,0.0108520924950417,0.19000000000000003,7.788156769909385,0.0
152,152,2012,Honda,Honda City 1.5 V MT,City,489000.0,49000.0,Petrol,Navi Mumbai,7,9.0,0,0,2.0449897750511246e-06,2.0408163265306123e-05,0.1111111111111111,0.14285714285714285,0.124087744206881,0.006702788758129732,0.13214285714285715,109.90769880352754,0.0
153,153,2007,Mercedes-Benz,Mercedes-Benz C-Class 200 K AT,C-Class,375000.0,115140.0,Petrol,Mumbai,2,14.0,0,0,2.666666666666667e-06,8.685079034219211e-06,0.07142857142857142,0.5,0.16310845431255339,0.002597890651505872,0.49375,209.22060226607658,0.0
154,154,2013,Audi,Audi Q5 2.0 TDI quattro Premium,Q5,1600000.0,74000.0,Diesel,Dehradun,10,8.0,0,0,6.25e-07,1.3513513513513513e-05,0.125,0.1,0.03495943637916311,0.004288591764055577,0.08875000000000001,13.305999145188716,0.0
155,155,2014,Audi,Audi Q7 3.0 TDI quattro Premium Plus,Q7,2800000.0,54500.0,Diesel,Dehradun,10,7.0,0,0,3.5714285714285716e-07,1.8348623853211008e-05,0.14285714285714285,0.1,0.018146883005977797,0.005981630463386112,0.08875000000000001,9.633630403110374,0.0
156,156,2015,BMW,BMW 5 Series 530d M Sport [2013-2017],5,2350000.0,77000.0,Diesel,Dehradun,4,6.0,0,0,4.2553191489361704e-07,1.2987012987012988e-05,0.16666666666666666,0.25,0.02243944982466341,0.004104234902689915,0.240625,22.160786043439956,0.0
157,157,2013,Audi,Audi A4 2.0 TDI (177bhp) Premium Sport,A4,1450000.0,63700.0,Diesel,Dehradun,10,8.0,0,0,6.896551724137931e-07,1.5698587127158555e-05,0.125,0.1,0.03901763891751819,0.005053706503716002,0.08875000000000001,17.500052980693003,0.0
158,158,2013,Audi,Audi A6 2.0 TDI Premium,A6,1650000.0,64000.0,Diesel,Dehradun,10,8.0,0,0,6.060606060606061e-07,1.5625e-05,0.125,0.1,0.0337706699790389,0.005027939593490787,0.08875000000000001,15.069473870910937,0.0
159,159,2018,Audi,Audi Q3 35 TDI quattro Premium Plus,Q3,2800000.0,43000.0,Diesel,Dehradun,10,3.0,0,0,3.5714285714285716e-07,2.325581395348837e-05,0.3333333333333333,0.1,0.018146883005977797,0.007699908260798498,0.08875000000000001,12.400978424935671,0.0
160,160,2020,Land Rover,Land Rover Range Rover Evoque S [2020-2021],Evoque,5900000.0,9000.0,Diesel,Dehradun,18,1.0,1,1,1.694915254237288e-07,0.00011111111111111112,1.0,0.05555555555555555,0.006368597027023115,0.0384628914357275,0.04375,10.716766202112556,10.716766202112556
161,161,2016,Volvo,Volvo V40 D3 R-Design,V40,1750000.0,78000.0,Diesel,Dehradun,9,5.0,0,0,5.714285714285714e-07,1.282051282051282e-05,0.2,0.1111111111111111,0.03159692570452604,0.004045934014907611,0.1,12.783907647445053,0.0
162,162,2011,Chevrolet,Chevrolet Beat LS Petrol,Beat,171000.0,31000.0,Petrol,Mumbai,12,10.0,0,0,5.847953216374269e-06,3.2258064516129034e-05,0.1,0.08333333333333333,0.36278784065201436,0.0108520924950417,0.071875,282.97239270355783,0.0
163,163,2011,Skoda,Skoda Superb Elegance 1.8 TSI MT,Superb,390000.0,54000.0,Petrol,Mumbai,27,10.0,0,0,2.564102564102564e-06,1.8518518518518518e-05,0.1,0.037037037037037035,0.15667082703803453,0.006041119952346445,0.025,23.661681479252238,0.0
164,164,2009,Toyota,Toyota Innova 2.5 V 8 STR,Innova,525000.0,65000.0,Diesel,Mumbai,1,12.0,0,0,1.9047619047619047e-06,1.5384615384615384e-05,0.08333333333333333,1.0,0.11528608027327071,0.004943767686755086,1.0,569.9475983876487,0.0
165,165,2015,Toyota,Toyota Innova 2.5 G BS IV 7 STR,Innova,1050000.0,18000.0,Diesel,Mumbai,1,6.0,1,0,9.523809523809523e-07,5.555555555555556e-05,0.16666666666666666,1.0,0.055508112724167384,0.019009828545698867,1.0,1055.1997057817478,0.0
166,166,2015,Mahindra,Mahindra XUV500 W8,XUV500,890000.0,53000.0,Diesel,Mumbai,24,6.0,0,0,1.1235955056179775e-06,1.8867924528301888e-05,0.16666666666666666,0.041666666666666664,0.06625471363187135,0.006163466259830902,0.0296875,12.123148669486179,0.0
167,167,2015,Honda,Honda CR-V 2.0L 2WD AT,CR-V,1325000.0,42000.0,Petrol,Mumbai,7,6.0,0,0,7.547169811320754e-07,2.380952380952381e-05,0.16666666666666666,0.14285714285714285,0.043101364742278006,0.007893792608539648,0.13214285714285715,44.95939169128901,0.0
168,168,2020,Hyundai,Hyundai Creta SX (O) 1.5 Diesel Automatic,Creta,1990000.0,7800.0,Diesel,Mumbai,14,1.0,1,1,5.025125628140703e-07,0.0001282051282051282,1.0,0.07142857142857142,0.027271283831626105,0.04444844924804401,0.059821428571428574,72.51351825569233,72.51351825569233
169,169,2017,Hyundai,Hyundai Elite i20 Magna Executive 1.2,Elite,550000.0,20000.0,Petrol,Mumbai,14,4.0,1,1,1.818181818181818e-06,5e-05,0.25,0.07142857142857142,0.10985171958698858,0.017064522256696007,0.059821428571428574,112.13928270224035,112.13928270224035
170,170,2018,Maruti Suzuki,Maruti Suzuki Dzire ZDi,Dzire,785000.0,27000.0,Diesel,Thane,32,3.0,1,1,1.2738853503184713e-06,3.7037037037037037e-05,0.3333333333333333,0.03125,0.07568793616431053,0.012525474249022657,0.019140625,18.145834950781005,18.145834950781005
171,171,2013,Audi,Audi Q7 3.0 TDI quattro Premium Plus,Q7,2050000.0,43000.0,Diesel,Mumbai,10,8.0,0,0,4.878048780487804e-07,2.325581395348837e-05,0.125,0.1,0.026348128553873067,0.007699908260798498,0.08875000000000001,18.00543782788364,0.0
172,172,2015,BMW,BMW 3 Series GT 320d Luxury Line [2014-2016],3,2350000.0,37000.0,Diesel,Mumbai,4,6.0,0,0,4.2553191489361704e-07,2.7027027027027027e-05,0.16666666666666666,0.25,0.02243944982466341,0.009020417872440921,0.240625,48.70567967797626,0.0
173,173,2018,Mahindra,Mahindra XUV500 W9 [2018-2020],XUV500,1445000.0,34000.0,Diesel,Mumbai,24,3.0,0,0,6.920415224913495e-07,2.9411764705882354e-05,0.3333333333333333,0.041666666666666664,0.03916742263289,0.009855446009214805,0.0296875,11.459743691394316,0.0
174,174,2017,Hyundai,Hyundai Creta SX Plus 1.6 Petrol,Creta,995000.0,38000.0,Petrol,Mumbai,14,4.0,0,0,1.0050251256281407e-06,2.6315789473684212e-05,0.25,0.07142857142857142,0.05881242248818817,0.008771374393052218,0.059821428571428574,30.859827707696034,0.0
175,175,2017,Mercedes-Benz,Mercedes-Benz CLA 45 AMG 4MATIC [2017-2017],CLA,4300000.0,17000.0,Petrol,Dehradun,2,4.0,1,1,2.3255813953488372e-07,5.882352941176471e-05,0.25,0.5,0.010327090739379976,0.020154126362759376,0.49375,102.76591153731594,102.76591153731594
176,176,2018,Mahindra,Mahindra XUV500 W9 [2018-2020],XUV500,1445000.0,34000.0,Diesel,Mumbai,24,3.0,0,0,6.920415224913495e-07,2.9411764705882354e-05,0.3333333333333333,0.041666666666666664,0.03916742263289,0.009855446009214805,0.0296875,11.459743691394316,0.0
177,177,2017,Hyundai,Hyundai Creta SX Plus 1.6 Petrol,Creta,995000.0,38000.0,Petrol,Mumbai,14,4.0,0,0,1.0050251256281407e-06,2.6315789473684212e-05,0.25,0.07142857142857142,0.05881242248818817,0.008771374393052218,0.059821428571428574,30.859827707696034,0.0
178,178,2009,Toyota,Toyota Innova 2.5 V 8 STR,Innova,525000.0,65000.0,Diesel,Mumbai,1,12.0,0,0,1.9047619047619047e-06,1.5384615384615384e-05,0.08333333333333333,1.0,0.11528608027327071,0.004943767686755086,1.0,569.9475983876487,0.0
179,179,2011,Chevrolet,Chevrolet Beat LS Petrol,Beat,171000.0,31000.0,Petrol,Mumbai,12,10.0,0,0,5.847953216374269e-06,3.2258064516129034e-05,0.1,0.08333333333333333,0.36278784065201436,0.0108520924950417,0.071875,282.97239270355783,0.0
180,180,2017,Hyundai,Hyundai Elite i20 Magna Executive 1.2,Elite,550000.0,20000.0,Petrol,Mumbai,14,4.0,1,1,1.818181818181818e-06,5e-05,0.25,0.07142857142857142,0.10985171958698858,0.017064522256696007,0.059821428571428574,112.13928270224035,112.13928270224035
